ticket_id,created_at,title,description,category,subcategory,priority,department,resolution,confidence_score,escalation_required,repeat_issue,automation_candidate,environment,source_channel,affected_service,sla_hours,resolver_group,similar_ticket_hint,kb_article,resolution_steps,sentiment,user_impact
INC-0240,2026-01-11 21:30:00,Data not syncing between Notification Service and backend,The Notification Service invoice export feature generates a 500 Internal Server Error when PDFs exceed 2 MB.,Application,Document Generation,Medium,App Support,"Rolled back auth middleware, cleared stale session cache, redeployed to prod.",0.69,false,false,false,Prod,Chat,Notification Service,12,App Support,slow dashboard query timeout,KB-APP-029,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Frustrated,Department
INC-0751,2026-01-29 23:49:00,BGP route flapping causing ERP Network Path instability,ISP ERP Network Path reporting BGP session resets causing intermittent route withdrawals.,Network,Switch Port Failure,Low,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.96,false,true,false,Cloud,Email,ERP Network Path,12,NOC,vpn disconnect every 10 minutes branch office,KB-NET-006,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Single User
INC-0792,2026-01-31 10:37:00,DHCP exhaustion on DHCP Server scope,Remote staff at branch report repeated DHCP Server disconnects every 10 to 15 minutes since morning.,Network,BGP Route Flap,High,NOC,"Replaced faulty switch port, reset interface error counters, confirmed packet loss resolved.",0.68,false,true,false,Prod,Phone,DHCP Server,12,NOC,vpn disconnect every 10 minutes branch office,KB-NET-008,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Single User
INC-0724,2026-01-29 00:47:00,Packet loss to DNS Server affecting users,DNS Server subnet ran out of DHCP leases. New devices unable to obtain IP addresses.,Network,DNS Resolution Failure,Medium,NOC,"Added missing firewall rule for payment API CIDR, tested end-to-end HTTPS flow.",0.68,false,false,false,Prod,Chat,DNS Server,12,NOC,vpn disconnect every 10 minutes branch office,KB-NET-040,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Team
INC-0104,2026-01-07 01:50:00,Memory leak detected on ESXi Host,Automated threshold breach detected on ESXi Host. Disk utilization crossed 92% causing batch job failures.,Infrastructure,OS Patch Failure,Medium,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.69,false,false,false,Prod,Portal,ESXi Host,8,InfraOps,os patch failure vm,KB-INF-006,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Urgent,Team
INC-0232,2026-01-11 14:14:00,API timeout when calling CRM Portal endpoint,Post deployment users report CRM Portal is throwing authentication errors. Session expires immediately after login.,Application,Document Generation,High,App Support,"Rotated notification service API keys, updated secrets vault, restarted worker.",0.94,false,false,false,Staging,Phone,CRM Portal,12,App Support,notification service credentials expired,KB-APP-031,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Urgent,Team
INC-0284,2026-01-13 10:20:00,PDF export failing on Mobile App,Post deployment users report Mobile App is throwing authentication errors. Session expires immediately after login.,Application,UI Rendering Issue,High,App Support,"Added missing composite index on report query, reduced response time from 45s to 1.2s.",0.76,false,true,false,Staging,Email,Mobile App,12,App Support,pdf export internal server error,KB-APP-046,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Frustrated,Single User
INC-0005,2026-01-03 13:42:00,VM disk usage alert on NFS Storage,Automated threshold breach detected on NFS Storage. Disk utilization crossed 92% causing batch job failures.,Infrastructure,OS Patch Failure,Medium,InfraOps,"Restarted backup agent, cleared stale lock file, confirmed successful backup.",0.94,false,false,false,Staging,Email,NFS Storage,8,InfraOps,disk full server,KB-INF-014,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Urgent,Department
INC-0839,2026-02-02 02:23:00,New employee cannot access SSO Provider,User onboarding completed but SSO Provider access role was not provisioned in the identity system.,Access Management,SSO Failure,Low,IAM Helpdesk,"Reset password, unlocked account, enforced new password policy, confirmed user access.",0.71,false,true,false,Cloud,Email,SSO Provider,24,IAM Helpdesk,rbac excess permission developer production,KB-IAM-004,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Neutral,Org-wide
INC-0360,2026-01-16 03:26:00,Users unable to login to Payment Gateway after patch,Push notifications from Payment Gateway stopped firing after the Twilio credentials were rotated.,Application,Performance Degradation,Medium,App Support,"Rolled back auth middleware, cleared stale session cache, redeployed to prod.",0.75,false,false,false,Dev,Email,Payment Gateway,12,App Support,pdf export internal server error,KB-APP-049,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Frustrated,Team
INC-0698,2026-01-28 02:46:00,Switch port failure affecting ERP Network Path segment,Users in head office see intermittent slowness accessing ERP Network Path. Ping tests show 18% packet loss.,Network,Switch Port Failure,High,NOC,"Adjusted VPN tunnel keepalive, corrected MTU mismatch, monitored session stability for 2 hours.",0.93,false,true,false,Prod,Portal,ERP Network Path,12,NOC,dhcp lease exhaustion subnet,KB-NET-021,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Frustrated,Single User
INC-0802,2026-01-31 19:09:00,DHCP exhaustion on DHCP Server scope,Internal DNS not resolving hostnames for DHCP Server. Applications timing out on service discovery.,Network,VPN Connectivity,Medium,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.7,false,false,false,VPN,Email,DHCP Server,12,NOC,dhcp lease exhaustion subnet,KB-NET-012,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Urgent,Org-wide
INC-0969,2026-02-06 17:09:00,Account expired but user still active in Cloud Console,Project lead requesting temporary admin access to Cloud Console for quarterly audit activity.,Access Management,Deprovisioning,Medium,IAM Helpdesk,"Assigned HRMS employee role, synced group membership, confirmed login successful.",0.74,false,true,true,Prod,Email,Cloud Console,24,IAM Helpdesk,account lockout urgent client presentation,KB-IAM-018,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Urgent,Org-wide
INC-0816,2026-02-01 06:39:00,Packet loss to ERP Network Path affecting users,Internet uplink to ERP Network Path saturated at 98% during business hours. Streaming and backups competing.,Network,DHCP Exhaustion,Low,NOC,"Reset BGP session with ISP, filtered flapping prefixes, confirmed stable routing table.",0.88,false,true,false,Cloud,Portal,ERP Network Path,12,NOC,firewall blocking https port 443,KB-NET-020,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Frustrated,Department
INC-0869,2026-02-03 03:40:00,Account expired but user still active in Identity Platform,Admin lost access to MFA device for Identity Platform. Unable to complete authentication challenge.,Access Management,Privileged Account Request,Medium,IAM Helpdesk,"Assigned HRMS employee role, synced group membership, confirmed login successful.",0.88,false,true,false,Prod,Chat,Identity Platform,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-004,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Frustrated,Department
INC-0890,2026-02-03 21:46:00,User locked out of Cloud Console after password attempt,User account on Cloud Console should have been deactivated upon contract end date 2 weeks ago.,Access Management,MFA Issue,Low,IAM Helpdesk,"Updated SAML attribute mapping, refreshed metadata, tested SP-initiated SSO flow.",0.84,false,true,false,Prod,Chat,Cloud Console,24,IAM Helpdesk,contractor account active after offboarding,KB-IAM-031,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Frustrated,Department
INC-0275,2026-01-13 02:58:00,API timeout when calling ERP System endpoint,Mobile app for ERP System crashes on launch for iOS 17 users after the v2.1.4 release.,Application,Authentication Bug,Medium,App Support,"Added missing composite index on report query, reduced response time from 45s to 1.2s.",0.73,false,true,false,Staging,Phone,ERP System,12,App Support,notification service credentials expired,KB-APP-017,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Urgent,Single User
INC-0197,2026-01-10 09:02:00,Users unable to login to Notification Service after patch,Data entered in Notification Service is not propagating to the downstream analytics pipeline causing stale reports.,Application,API Timeout,High,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.68,false,true,false,Dev,Portal,Notification Service,12,App Support,login session expired after release,KB-APP-022,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Frustrated,Org-wide
INC-0805,2026-01-31 21:50:00,DNS resolution failure impacting WiFi Controller,Internal DNS not resolving hostnames for WiFi Controller. Applications timing out on service discovery.,Network,Bandwidth Saturation,High,NOC,"Restarted DNS resolver service, flushed cache, validated A and CNAME records.",0.77,false,false,false,VPN,Chat,WiFi Controller,12,NOC,bandwidth saturation internet uplink,KB-NET-041,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Neutral,Team
INC-0898,2026-02-04 04:28:00,SSO not working for HRMS federation,Project lead requesting temporary admin access to HRMS for quarterly audit activity.,Access Management,Deprovisioning,Low,IAM Helpdesk,"Reset password, unlocked account, enforced new password policy, confirmed user access.",0.64,true,false,false,Cloud,Email,HRMS,24,IAM Helpdesk,contractor account active after offboarding,KB-IAM-024,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Urgent,Department
INC-0174,2026-01-09 13:30:00,CPU spike on Kubernetes Cluster causing slowdowns,Backup agent on Kubernetes Cluster has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,Backup Failure,High,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.87,false,true,false,Dev,Email,Kubernetes Cluster,8,InfraOps,load balancer down,KB-INF-043,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Neutral,Team
INC-0682,2026-01-27 12:52:00,Packet loss to DHCP Server affecting users,DHCP Server subnet ran out of DHCP leases. New devices unable to obtain IP addresses.,Network,Switch Port Failure,Low,NOC,"Replaced faulty switch port, reset interface error counters, confirmed packet loss resolved.",0.67,false,false,false,Cloud,Chat,DHCP Server,12,NOC,bandwidth saturation internet uplink,KB-NET-026,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Neutral,Single User
INC-0720,2026-01-28 21:16:00,Switch port failure affecting Distribution Switch segment,Distribution switch port hosting Distribution Switch segment showing CRC errors and interface flaps.,Network,Switch Port Failure,Medium,NOC,"Reset BGP session with ISP, filtered flapping prefixes, confirmed stable routing table.",0.66,false,true,false,Cloud,Portal,Distribution Switch,12,NOC,bandwidth saturation internet uplink,KB-NET-045,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Frustrated,Department
INC-0106,2026-01-07 03:27:00,Memory leak detected on CI/CD Pipeline,Backup agent on CI/CD Pipeline has not reported success for the past 3 days. Business continuity at risk.,Infrastructure,VM Provisioning,High,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.62,true,true,false,Staging,Portal,CI/CD Pipeline,8,InfraOps,disk full server,KB-INF-045,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Frustrated,Department
INC-0462,2026-01-19 18:03:00,Unauthorized privilege escalation attempt on Identity Provider,Privilege escalation attempt detected on Identity Provider. Sudo command executed outside change window.,Security,Certificate Expired,Medium,SOC,"Isolated endpoint, terminated process, collected forensic artifacts, forced password reset.",0.77,false,true,false,Endpoint,Portal,Identity Provider,4,SOC,suspicious powershell encoded command endpoint,KB-SEC-021,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Neutral,Team
